138,1580,1,1,Gang Wars,1,Standard Cabinet,Working,,Arcade,,Gang Wars
138,1581,1,1,Sly Spy,1,Standard Cabinet,Working,,Arcade,,Sly Spy
138,1587,1,1,U.N. Squadron,1,Standard Cabinet,Working,,Arcade,,U.N. Squadron
138,1601,1,1,AmeriDarts,1,Standard Cabinet,Working,,Arcade,,Ameri Darts
138,1605,1,1,Final Fight,1,Standard Cabinet,Working,,Arcade,,Final Fight
138,1616,1,1,Rastan Saga II,1,Standard Cabinet,Working,,Arcade,,Nastar Warrior
138,1618,1,1,Crime City,1,Standard Cabinet,Working,,Arcade,,Crime City
138,1621,1,1,R-Type II,1,Standard Cabinet,Working,,Arcade,,R-Type II
138,1622,1,1,Astyanax,1,Standard Cabinet,Working,,Arcade,,Astyanax
138,1633,1,1,Saint Dragon,1,Standard Cabinet,Working,,Arcade,,St. Dragon
138,1636,1,1,Exterminator,1,Standard Cabinet,Working,,Arcade,,Exterminator
138,1644,1,1,Cyberball 2072,1,Standard Cabinet,Working,,Arcade,,Cyberball 2072 Tournament
138,1658,1,1,Ikari III: The Rescue,1,Standard Cabinet,Working,,Arcade,,Ikari III: The Rescue
138,1676,1,1,Cyber-Lip,1,Standard Cabinet,Working,,Arcade,,Cyber-Lip
138,1678,1,1,League Bowling,1,Standard Cabinet,Working,,Arcade,,League Bowling
138,1679,1,1,Top Player's Golf,1,Standard Cabinet,Working,,Arcade,,Top Player's Golf
138,1682,1,1,Baseball Stars Professional,1,Standard Cabinet,Working,,Arcade,,Baseball Stars Professional
138,1700,1,1,Cadash,1,Standard Cabinet,Working,,Arcade,,Cadash
138,1703,1,1,Trog,1,Standard Cabinet,Working,,Arcade,,Trog
138,1718,1,1,Magician Lord,1,Standard Cabinet,Working,,Arcade,,Magician Lord
138,1743,1,1,ThunderJaws,1,Standard Cabinet,Working,,Arcade,,ThunderJaws
138,1764,1,1,Vs. Dr. Mario,19,Standard Cabinet,Working,,Arcade,,Vs. Dr. Mario
138,1786,1,1,Alien Storm,1,Standard Cabinet,Working,,Arcade,,AlienStorm
138,1809,1,1,M.V.P.,1,Standard Cabinet,Working,,Arcade,,MVP
138,1819,1,1,Blood Bros.,1,Standard Cabinet,Working,,Arcade,,Blood Bros.
138,1831,1,1,King of the Monsters,1,Standard Cabinet,Working,,Arcade,,King of the Monsters
138,1849,1,1,Bowl-O-Rama,1,Standard Cabinet,Working,,Arcade,,Bowlarama
138,1942,1,1,Dragon's Lair II: Time Warp,1,Standard Cabinet,Working,,Arcade,,Dragon's Lair II
138,1976,1,1,G.I. Joe,1,Standard Cabinet,Working,,Arcade,,G.I. Joe: A Real American Hero
138,1986,1,1,Arabian Fight,1,Standard Cabinet,Working,,Arcade,,Avian Knights
138,1644,1,1,Cyberball 2072,1,Standard Cabinet,Working,,Arcade,,Cyberball 2072
138,1671,1,1,Aliens,1,Standard Cabinet,Working,,Arcade,,Aliens (1990 Konami)
138,1699,1,1,Columns,1,Standard Cabinet,Working,,Arcade,,Columns
138,1720,1,1,Smash T.V.,1,Standard Cabinet,Working,,Arcade,,Smash TV
138,1727,1,1,Double Dragon 3: The Rosetta Stone,1,Standard Cabinet,Working,,Arcade,,Double Dragon 3
138,1748,1,1,Magic Sword,1,Standard Cabinet,Working,,Arcade,,Magic Sword
138,1752,1,1,Michael Jackson's Moonwalker,1,Standard Cabinet,Working,,Arcade,,Michael Jackson's Moonwalker
138,1754,1,1,Pit-Fighter,1,Standard Cabinet,Working,,Arcade,,Pit-Fighter
138,1758,1,1,Out Zone,1,Standard Cabinet,Working,,Arcade,,Out Zone
138,1767,1,1,Majestic Twelve: The Space Invaders Part IV,1,Standard Cabinet,Working,,Arcade,,Super Space Invaders '91
138,1769,1,1,Carrier Air Wing,1,Standard Cabinet,Working,,Arcade,,Carrier Air Wing
138,1772,1,1,Teenage Mutant Ninja Turtles II: The Arcade Game,1,Standard Cabinet,Working,,Arcade,,Teenage Mutant Ninja Turtles
138,1785,1,1,Rampart,1,Standard Cabinet,Working,,Arcade,,Rampart
138,1806,1,1,Shuuz,1,Standard Cabinet,Working,,Arcade,,Shuuz
138,1807,1,1,Vendetta,1,Standard Cabinet,Working,,Arcade,,Vendetta
138,1834,1,1,Street Fighter II,1,Standard Cabinet,Working,,Arcade,,Street Fighter II
