1816,Thunder Force AC,2,287460
1817,Minivader,2,308008
1818,Snapper,2,312320
1819,Blood Bros.,2,39612
1820,Dottori-kun,2,40099
1821,A.B.Cop Air Bike,2,39363
1822,Thrash Rally,4,46521
1823,Burning Fight,2,39557
1824,Abcop: A.B. Cop,2,39887
1825,Sengoku,2,5433
1826,Blue's Journey,2,39653
1827,Gun Frontier,2,39681
1828,Quiz Tonosama no Yabou,2,60835
1829,EightMan,2,40976
1830,Robo Army,2,46786
1831,King of the Monsters,2,6800
1832,Alpha Mission II,2,13681
1833,Ghost Pilots,2,39734
1834,Street Fighter II,2,3186
1835,Big Karnak,2,39614
1836,The Berlin Wall,2,39615
1837,Magical Crystals,2,39687
1838,Bells & Whistles,2,39878
1839,Grand Prix Star,2,39925
1840,Thunder Dragon,2,39941
1841,Road Riot 4WD,2,39946
1842,Thunder Zone,2,39977
1843,Gulf Storm,2,40154
1844,Hasamu,2,40176
1845,Hard Head 2,2,40180
1846,Hammer Away,2,40181
1847,Hacha Mecha Fighter,2,40182
1848,Pollux,2,40255
1849,Bowl-O-Rama,2,40271
1850,Strato Fighter,2,41090
1851,Mega Phoenix,2,41158
1852,Thunder Cross II,2,46774
1853,Lethal Thunder,2,46805
1854,Strike Force,2,46856
1855,Driver's Eyes,2,352504
1856,Rezon,2,40186
1857,Cotton: Fantastic Night Dreams,2,39488
1858,Karate Blazers,2,39579
1859,The Simpsons Arcade Game,2,2826
1860,Power Blade,2,48079
1861,Ultraman,2,46875
1862,Gunforce,2,10449
1863,Ah Eikou No Koushien,2,39536
1864,S.T.G: Strike Gunner,2,39692
1865,Teki Paki,2,175805
1866,Spider-Man: The Video Game,2,46761
1867,Xexex,2,28052
1868,Avenging Spirit,2,7762
1869,Black Heart,2,39820
1870,Turbo Force,2,39885
1871,Rockin' Kats,2,48086
1872,Midnight Wanderers: Quest for the Chariot,2,361330
1873,Chariot: Adventure Through the Sky,2,361331
1874,Don't Pull,2,361332
1875,Rad Mobile,4,39570
1876,Golly! Ghost!,5,13903
1877,Riot City,2,39851
1878,D. D. Crew,2,39864
1879,Clutch Hitter,2,39902
1880,Dynamic Country Club,2,40305
1881,Gulf War II,2,40317
1882,Racing Beat,2,40393
1883,Rim Rockin' Basketball,2,40423
1884,Steel Gunner 2,5,40443
1885,Lightning Swords,2,46757
1886,Solitary Fighter,2,39802
1887,SD Gundam: Psycho Salamander no Kyoui,2,40410
1888,Wolf Fang: Kuhga 2001,2,377549
1889,Vimana,2,39997
1890,Sonic the Hedgehog (DUPLICATE),2,3192
1891,Blade Master,2,10458
1892,Power Spikes,2,38569
1893,WWF WrestleFest,2,39334
1894,Crime Fighters 2,2,39526
1895,Ghox,2,39733
1896,Mutant Fighter,2,40383
1897,Acrobat Mission,2,46770
1898,Streets of Rage,2,1652
1899,The King of Dragons,2,6814
1900,Ninja Gaiden III: The Ancient Ship of Doom,2,17249
1901,Super Tennis,2,81523
1902,StarBlade,4,4244
1903,Sunset Riders,2,4370
1904,Metal Black,2,27048
1905,Block Block,2,46763
1906,Rail Chase,5,124326
1907,Golden Axe II,2,16214
1908,Teenage Mutant Ninja Turtles: Turtles in Time,2,205211
1909,NES Open Tournament Golf,2,3400
1910,Super Baseball 2020,2,46193
1911,Captain Commando,2,19821
1912,Ashita no Joe,2,39578
1913,Earth Defense Force,2,84918
1914,Mahjong Vanilla Syndrome,2,91933
1915,T2: The Arcade Game,2,12861
1916,TumblePop,2,25694
1917,Rolling Thunder 2,2,18401
1918,Fatal Fury,2,71128
1919,Knights of the Round,2,6816
1920,Sel Feena,2,38602
1921,China Town,2,38609
1922,Rad Rally,2,39569
1923,Pu Li Ru La,2,39571
1924,Solvalou,4,39805
1925,Bouncing Ball,2,46857
1926,Quiz Rouka ni Tatte Nasai!,2,125567
1927,Super Soccer (1991),2,77457
1928,F1 Exhaust Note,2,39926
1929,Dragon Saber,2,38097
1930,Who Shot Johnny Rock?,5,4281
1931,Mario Lemieux Hockey,2,4441
1932,After Burner III,2,5356
1933,64th Street: A Detective Story,2,6735
1934,Growl,2,6813
1935,Three Wonders,2,6980
1936,Captain America and the Avengers,2,7816
1937,Hologram Time Traveler,2,8936
1938,Danny Sullivan's Indy Heat,2,12734
1939,Caveman Ninja,2,12834
1940,Total Carnage,2,12868
1941,Brat,2,14343
1942,Dragon's Lair II: Time Warp,2,14660
1943,Atomic Punk,2,18937
1944,Yuuyu no Quiz de Go! Go!,2,37750
1945,Super High Impact,2,38417
1946,Steel Talons,2,38435
1947,Arlington Horse Racing,2,38518
1948,Agress: Missile Daisenryaku,2,38598
1949,Waku-waku Sonic Patrol Car,2,39461
1950,Drift Out,2,39674
1951,Escape Kids,2,39867
1952,Super Pinball Action,2,40119
1953,Ninja Clowns,2,40993
1954,Earth Defense Force (Jaleco),2,46666
1955,Limited Edition Hang-On,2,64017
1956,Mario Roulette,2,67030
1957,Tank Force,4,68378
1958,Warrior Blade: Rastan Saga Episode III,2,69102
1959,Hammer Boy,2,70460
1960,Brute Force,2,80634
1961,BattleCry,2,85794
1962,Cosmic Cop,2,94911
1963,Peggle,2,95409
1964,Sonic the Hedgehog,2,203489
1965,Tsurikko Penta,2,228358
1966,Dice: The Dice Game!,2,229971
1967,Ribbit,2,241670
1968,Off the Wall (1991),2,282504
1969,Orius,2,283337
1970,Zeta Force,2,326965
1971,Lock On,2,336207
1972,Clutch Hitter (DUPLICATE),2,369247
1973,The Destroyer from Jail,2,378377
1974,Aero Fighters,2,3147
1975,Desert Assault,2,38631
1976,G.I. Joe,2,178246
1977,Pipi & Bibi's,2,40138
1978,Viewpoint,2,20707
1979,Soccer Brawl,2,39843
1980,Baseball Stars 2,4,9942
1981,Mutation Nation,2,39522
1982,Football Frenzy,2,39649
1983,Last Resort,2,36750
1984,King of the Monsters 2,2,39466
1985,Ninja Commando,2,39951
1986,Arabian Fight,2,39362
1987,X-Men,2,80408
1988,Mystic Riders,2,10454
1989,Dragon Bowl,2,37344
1990,Wizard Fire,2,39288
1991,Quiz & Dragons: Capcom Quiz Game,2,39316
1992,Heated Barrel,2,39377
1993,Silent Dragon,2,39417
1994,Ring Rage,2,39498
1995,Shogun Warriors,2,39584
1996,Dead Connection,2,39635
1997,Truxton II,2,39662
1998,Diver Boy,2,39871
1999,Dcon,2,39895
2000,Gun Ball,2,40152
2001,Sand Scorpion,2,40184
2002,Hexion,2,40197
2003,Thunder Hoop,2,40213
2004,S.S. Mission,2,40252
2005,Rohga: Armor Force,2,40260
2006,Zing Zing Zip,2,40973
2007,Nitro Ball,2,40983
2008,Air Rescue,2,45671
2009,Macross II,2,39708
2010,Mizubaku Daibouken,2,38084
2011,Contra III: The Alien Wars,2,6351
2012,Cosmo Gang the Video,2,39644
2013,Koutetsu Yousai Strahl,2,40221
2014,Galactic Storm,2,264082
2015,Street Fighter II: Champion Edition,2,39496
2016,Mini-Vaders,2,266656
2017,Danger Express,2,269446
2018,BRap Boy,2,39880
2019,War of Aero,2,39849
2020,Diet Go Go,2,39872
2021,Boogie Wings,2,39873
2022,Golden Axe: The Revenge Of Death Adder,2,39285
2023,Funky Jet,2,39350
2024,Riding Fight,2,39577
2025,Saboten Bombers,2,40417
2026,Fixeight,2,46835
2027,Asterix,2,128475
2028,Squash,2,46825
2029,OutRunners,4,39574
2030,New Atomic Punk: Global Quest,2,39495
2031,B. Rap Boys,2,39903
2032,Exvania,2,40296
2033,Dragon Gun,5,40307
2034,Dangerous Dungeons,2,40314
2035,Gun Buster,2,40316
2036,Golden Tee Golf II,4,40326
2037,Major Title Tournament Leader,2,40362
2038,Pang Pom's,2,40373
2039,Neck-N-Neck,2,40381
2040,Monkey Mole Panic,2,40386
2041,Super Chase: Criminal Termination,2,40430
2042,Taito Cup Finals,2,40447
2043,Ground Effects,2,40319
2044,Suzuka 8 Hours,2,40451
2045,Desert Breaker,2,39862
2046,Super World Stadium '92,2,40456
2047,TH Strikes Back,2,40481
2048,Twin Squash,2,40490
2049,Flying Tiger,2,46828
2050,Ultraman Club: Tatakae! Ultraman Kyoudai!!,2,40519
2051,SD Gundam Neo Battling,2,40411
2052,Terminator 2: Judgment Day,5,12793
2053,Undercover Cops,2,10455
2054,Arabian Magic,2,13684
2055,World Heroes,2,4463
2056,Varth: Operation Thunderstorm,2,39312
2057,Mortal Kombat,2,1618
2058,RoboCop 3,2,19695
2059,Balloon Brothers,2,38601
2060,Choujikuu Yousai Macross,2,39948
2061,Soldam,2,78225
2062,Art of Fighting,2,4514
2063,Final Lap 3,4,337555
2064,Virtua Racing,4,8172
2065,Block Carnival,2,38588
2066,Blandia,2,39876
2067,Bakuretsu Breaker,2,40269
2068,Final Star Force,2,40986
2069,Puyo Puyo,2,47250
2070,Dogyuun,2,91482
2071,Lethal Enforcers,5,4501
2072,Warriors of Fate,2,39414
2073,Time Killers,2,8939
2074,Dino Rex,2,39630
2075,Big Striker,2,39817
2076,Fighter & Attacker,2,39922
2077,The Irem Skins Game,2,44452
2078,Cosmo Gang the Puzzle,2,18382
2079,Streets of Rage 2,2,1653
2080,Grind Stormer,2,4420
2081,Lucky & Wild,4,13898
2082,Knuckle Heads,2,39588
2083,Big Fight: Big Trouble in the Atlantic Ocean,2,40233
2084,The Karate Tournament,2,40342
2085,Lethal Weapon,2,306182
2086,Explosive Breaker,2,39650
2087,Adventure Quiz: Capcom World 2,2,66447
2088,Street Fighter II' Turbo: Hyper Fighting,2,20878
2089,Fatal Fury 2,2,4435
2090,Super Sidekicks,4,52191
2091,Wild West C.O.W.-Boys of Moo Mesa,2,39383
2092,Holosseum,2,40347
2093,Space Pirates,5,4246
2094,Mad Dog II: The Lost Gold,5,4269
2095,The Addams Family,2,5342
2096,R-Type Leo,2,6855
2097,Bucky O'Hare,2,18808
2098,Hat Trick Hero '93,2,39375
2099,Street Fighter II: Rainbow Edition,2,39528
2100,European Football Champ,2,39672
2101,GunNail,2,39837
2102,Grid Seeker: Project Storm Hammer,2,39866
2103,Pocket Gal Deluxe,2,40127
2104,NCAA Basketball,2,42480
2105,BlaZeon: The Bio-Cyborg Challenge,2,42625
2106,Puzzle & Action: Tant-R,2,46071
2107,David Crane's Amazing Tennis,2,46534
2108,Brick Zone,2,64459
2109,Arm Champs II,2,67876
2110,Gallagher's Gallery,2,67891
2111,Hook,2,78145
2112,Miyasu Nonki no Quiz 18-kin,2,122533
2113,Stadium Cross,2,123004
2114,Space Lords,2,182390
2115,Terebi-denwa: Super Mario World,2,230494
2116,Muggo!,2,237510
2117,"Quiz F1 1,2 Finish",2,252336
2118,Command War : Super Special Battle & War Game,2,252637
2119,B.O.T.S.S.: Battle of the Solar System,2,254972
2120,Title Fight,2,269261
2121,Riot,2,279702
2122,Guardians of the 'Hood,2,39353
2123,Dark Edge,2,39413
2124,Dr. Tomy,2,40117
2125,Fire Ball,2,40136
2126,Galmedes,2,40147
2127,SegaSonic Popcorn Shop,2,140103
2128,Great Sluggers: New World Stadium,2,140480
2129,X-Day,2,140494
2130,Sengoku 2,2,46785
2131,Spinmaster,2,15469
2132,Batsugun,2,16126
2133,Masked Riders Club: Battle Race,2,37333
2134,Violent Storm,2,39400
2135,Chase Bombers,2,39490
2136,Bomb Jack Twin,2,39652
2137,Cybattler,2,39727
2138,Daioh,2,39863
2139,Lethal Crash Race,2,39930
2140,J. J. Squawkers,2,40193
2141,Zero Team USA,2,40207
2142,Kaitei Daisensou,2,40215
2143,U.N. Defense Force: Earth Joker,2,40246
2144,Thunder Dragon 2,2,40247
2145,Ryu Jin,2,40253
2146,Nostradamus,2,40257
2147,Mad Shark,2,40258
2148,World Rally,2,46834
2149,Martial Champion,2,39544
2150,Kyuukyoku Sentai Dadandarn,2,40219
2151,Premier Soccer,2,40397
2152,SegaSonic Cosmo Fighter,2,52141
2153,Michael Jackson in Scramble Training,2,233982
2154,Fighter's History,2,8564
2155,3 Count Bout,2,6734
2156,Cyber Sled,4,20626
2157,Pastel Island,2,268444
2158,Cadillacs and Dinosaurs,2,5368
2159,In the Hunt,2,10456
2160,Tao Taido,2,39585
2161,Blue Hawk,2,39875
2162,Super Real Mahjong PIV,2,347616
2163,Sengoku Ace,2,40017
2164,World Heroes 2,2,37251
2165,Crime Patrol,5,5373
2166,Knuckle Bash,2,39370
2167,Mystic Warriors: Wrath of the Ninjas,2,39519
2168,Monster Maulers,2,39541
2169,Blood Warrior,2,39559
2170,Sorcer Striker,2,39960
2171,Gaiapolis,2,39823
2172,Air Assault,2,39900
2173,Grand Striker Human Cup,2,40323
2174,Lady Killer,2,40338
2175,Peek-a-Boo!,2,40407
2176,Schmeiser Robo,2,40413
2177,SegaSonic the Hedgehog,2,52140
2178,Magical Cat Adventure,2,39545
2179,Toffy,2,40474
2180,Super Cup Finals,2,40428
2181,Super World Stadium '93,2,40455
2182,Ultra Toukon Densetsu,2,40486
2183,Suzuka 8 Hours 2,2,41094
2184,Ultimate Tennis,2,41107
2185,Star Wars Arcade,4,39822
2186,Shadow Force,2,77660
2187,The Punisher,2,19768
2188,Burning Rival,2,39556
2189,Emeraldia,2,83423
2190,Heavy Smash,2,146370
2191,Prime Time Figther,2,393867
2192,Samurai Shodown (1993),2,4260
2193,Saturday Night Slam Masters,2,4504
2194,Daytona USA,4,17245
2195,Superior Soldiers,2,10457
2196,Ninja Baseball Bat Man,2,11124
2197,Alien3: The Gun,5,38520
2198,Metamorphic Force,2,39385
2199,Space Invaders DX,2,39409
2200,Numan Athletics,2,39966
2201,Super Street Fighter II: The New Challengers,2,12860
2202,Fatal Fury Special,2,5385
2203,Ridge Racer,4,18696
2204,Survival Arts,2,39586
2205,Run and Gun,4,66858
2206,Virtua Fighter,2,19734
2207,Violent Storm New,2,40075
2208,Dragon Ball Z,2,2560
2209,Power Instinct,2,4476
2210,Night Slashers,2,39576
2211,Athena No Hatena?,2,38606
2212,Muscle Bomber Duo: Ultimate Team Battle,2,39317
2213,Oh My God!,2,64130
2214,Gals Panic II,2,210714
2215,Hebereke's Popoon,2,42610
2216,Crime Patrol 2: Drug Wars,5,4242
2217,Raiden II,2,8855
2218,NBA Jam,4,8995
2219,Double-Wings,2,39286
2220,Kero Kero Keroppi no Issho ni Asobou,2,40239
2221,Hyper Duel,2,45459
2222,Super Slam,2,46794
2223,The First Funky Fighter,2,63295
2224,Hi-Ten Chara Bom,2,64335
2225,Ping Pong Masters '93,2,65412
2226,Tube-It,2,69365
2227,Mobile Suit Gundam,2,77032
2228,Hi-Ten Bomberman,2,77942
2229,F1 Super Lap,2,109442
2230,Los Justicieros (Zorton Brothers),2,119398
2231,Buubuu Mario,2,131953
2232,Mario Undoukai,2,132029
2233,Godzilla,2,135594
2234,Air Combat (1993),4,142102
2235,Glass,2,166487
2236,Quiz Gakumon no Susume,2,210808
2237,F1 Grand Prix Star II,2,218114
2238,Polygonet Commanders,2,222905
2239,Poly-Net Warriors,2,222907
2240,Hayaoshi Quiz: Ouza Ketteisen,2,228558
2241,Grand Tour,2,252471
2242,Oishii Puzzle ha Irimasen ka,2,312364
2243,SD Gundam Sangokushi Rainbow Tairiku Senki,2,370914
2244,Risky Challenge,2,394394
2245,Mortal Kombat II,2,1619
2246,Eco Fighters,2,39358
2247,Battle K-Road,2,39561
2248,Mach Breakers,2,39707
2249,Windjammers,2,11222
2250,Street Hoop,4,46820
2251,Zed Blade,2,39345
2252,NBA Jam Tournament Edition,2,19712
2253,Aero Fighters 2,2,6773
2254,Top Hunter: Roddy & Cathy,2,46520
2255,Power Spikes II,2,39979
2256,RayForce,2,22349
2257,Best Bout Boxing,2,38543
2258,Fantasia,2,38574
2259,Light Bringer,2,38575
2260,Gunbird,2,39352
2261,Dungeon Magic,2,39359
2262,Stone Ball,2,39587
2263,Steel Force,2,39670
2264,Hyper Pac-Man,2,39806
2265,Blomby Car,2,39816
2266,9 Ball Shootout,2,39846
2267,Gun Dealer '94,2,40151
2268,Gumbo,2,40153
2269,Great 1000 Miles Rally: Evolution Model!!!,2,40157
2270,Jan Jan Paradise,2,40191
2271,Zunzunkyou No Yabou,2,40972
2272,Denjin Makai,2,46782
2273,Super-X,2,46861
2274,NebulasRay,2,39715
2275,Lethal Enforcers II: Gun Fighters,5,5398
2276,Battletoads,2,14591
2277,Kokontouzai Eto Monogatari,2,40229
2278,Art of Fighting 2,2,6556
2279,Mobile Suit Gundam: EX Revue,2,37332
2280,Tinkle Pit,2,59666
2281,Karnov's Revenge,2,39546
2282,Super Street Fighter II Turbo,2,4238
2283,Dharma Dojo,2,79948
2284,Toryumon,2,266284
2285,BloodStorm,2,8937
2286,Alligator Hunt,2,38519
2287,Dragon Master,2,46780
2288,Power Instinct 2,2,38642
2289,Super Sidekicks 2: The World Championship,4,100707
2290,Fantastic Journey,2,38391
2291,World Heroes 2 Jet,2,39562
2292,Snow Bros. 2: With New Elves,2,39842
2293,Virtua Striker,4,46765
2294,Stack Columns,2,63129
2295,Super Trio,2,39917
2296,Alien vs. Predator,2,13679
2297,Puzzle & Action: Ichidant-R,2,39980
2298,Cheese Chase,2,40280
2299,Great Sluggers '94,2,40320
2300,Krazy Bowl,2,40339
2301,J.League Soccer V-Shoot,2,40344
2302,International Cup '94,2,40346
2303,Hard Dunk,2,40350
2304,Lord of Gun,2,40370
2305,Operation Wolf 3,5,40377
2306,Wing War,4,131192
2307,Taito Power Goal,2,40446
2308,Super Toffy,2,40459
2309,Speed Spin,2,41097
2310,Joe & Mac Returns,2,39284
2311,Metal Saver,2,39711
2312,Rapid Hero,2,39881
2313,Packin Bang Bang,2,39907
2314,Super Visual Football European Sega Cup,2,40457
2315,Target Hits,5,40484
2316,Pang Pang,2,46827
2317,Under Fire,5,46876
2318,Ridge Racer 2,4,140479
2319,Slap Shot,2,41102
2320,Fight Fever,2,39553
2321,Arcadia,2,250131
2322,Bust-A-Move,2,28391
2323,Darkstalkers: The Night Warriors,2,20009
2324,Las Vegas Girls,2,38568
2325,Crazy Cross,2,39340
2326,1000 Miglia: Great 1000 Miles Rally,2,39354
2327,Pnickies,2,40262
2328,Attack of the Zolgear,4,58775
2329,Desert Tank,4,125802
2330,Global Champion,2,92636
2331,Primal Rage,2,4271
2332,Blocken,2,40277
2333,Dyna Gears,2,39709
2334,The King of Fighters '94,2,15426
2335,Virtua Cop,5,6289
2336,Darius Gaiden,2,6788
2337,Gun Force II,2,10450
2338,Ring of Destruction: Slam Masters II,2,39567
2339,Blazing Tornado,2,39582
2340,Dream Soccer '94,2,39627
2341,Puyo Puyo Tsuu,2,45976
2342,Kingdom Grand Prix,2,46807
2343,Mazinger Z,2,41089
2344,Fire Pro Gaiden Blazing Tornado,2,45402
2345,Ace Driver,4,39337
2346,Cyber Commando,2,63704
2347,Bubble Symphony,2,39422
2348,Sega Rally Championship,2,1571
2349,Killer Instinct,2,2907
2350,Samurai Shodown II,2,19986
2351,Virtua Fighter 2,2,1547
2352,Shanghai: Triple-Threat,2,4265
2353,Rise of the Robots,2,4259
2354,Cruis'n USA,4,3429
2355,GunMaster,2,266491
2356,Pirates,2,298796
2357,Alpine Racer,4,38526
2358,Dungeons & Dragons: Tower of Doom,2,39328
2359,X-Men: Children of the Atom,2,39295
2360,Tekken,2,1242
2361,Gionbana,2,38014
2362,Dragon Ball Z: V.R.V.S.,2,2561
2363,Dragon Ball Z 2: Super Battle,2,2562
2364,The Last Bounty Hunter,2,4287
2365,Super Real Mahjong PV,2,4303
2366,Raiden DX,2,8857
2367,Fast Draw Showdown,2,8927
2368,Armored Warriors,2,13688
2369,Point Blank,2,13899
2370,Revolution X,5,20298
2371,Metamoqester,2,39542
2372,Best of Best,2,39583
2373,New fantasia,2,39810
2374,Charlie Ninja,2,39832
2375,Super Muscle Bomber,2,39958
2376,Power Balls,2,56089
2377,Sega VR-1,2,61963
2378,Jurassic Park,5,75526
2379,Lightbringer,2,100302
2380,Batsugun: Special Version,2,140737
2381,Pokonyan! Balloon,2,140850
2382,Bonk's Adventure: Arcade Version,2,191614
2383,Naname de Magic!,2,213831
2384,Miss Bingo,2,215307
2385,Orbatak,2,217881
2386,Shootout At Old Tucson,2,220971
2387,Golfing Greats 2,2,222908
2388,Magical Speed,2,237614
2389,Magical Error wo Sagase,2,268846
2390,Bowmen,2,277383
2391,Cops,2,307344
2392,Hard Times,2,354660
2393,Marbella Vice,2,371620
2394,Geo Storm,2,38652
2395,Genix Family,2,38654
2396,Goal! Goal! Goal!,2,39549
2397,X-Day 2,2,140495
2398,Super Sidekicks 3: The Next Glory,4,39332
2399,Master of Syougi,2,75451
2400,Galaxy Fight: Universal Warriors,2,39531
2401,Pulstar,2,7255
2402,Tetris Plus,2,20712
2403,Crypt Killer,5,20737
2404,Gundhara: Juudan Arashi,2,37336
2405,Deroon DeroDero,2,38632
2406,Golden Axe: The Duel,2,39349
2407,Biomechanical Toy,2,39613
2408,Gunblade NY,5,39799
2409,Final Lap R,4,39921
2410,Desert War,2,39928
2411,Slip Stream,4,39942
2412,Hatch Catch,2,40175
2413,Go! Go! Mile Smile,2,40178
2414,Hot Bubble,2,40194
2415,Silver Millennium,2,40251
2416,R-Shark,2,40254
2417,T-Mek,4,45875
2418,Cyber Troopers Virtual-On,2,46775
2419,Speed Racer,2,46833
2420,Worldcup Volleyball '95,2,378596
2421,Air Combat 22,4,14749
2422,Night Warriors: Darkstalkers' Revenge,2,20010
2423,Backfire!,2,37139
2424,P-47 Aces,2,39282
2425,The Outfoxies,2,39381
2426,Excelsior,2,39852
2427,Super Real Mahjong PVI,2,98194
2428,Double Dragon (1995),2,138806
2429,Fatal Fury 3: Road to the Final Victory,2,6690
2430,Baku Baku,2,19665
2431,Cyber Cycles,2,39829
2432,Virtua Fighter Remix,2,145524
2433,Cool Riders,4,58740
2434,Exc3lsior,2,39899
2435,Mortal Kombat 3,2,1620
2436,Extreme Downhill,2,39898
2437,TwinBee Yahho!: Fushigi no Kuni de Ooabare!!,2,137420
2438,Cyberbots: Fullmetal Madness,2,43820
2439,Pretty Soldier Sailor Moon,2,46788
2440,Jackie Chan: The Kung-Fu Master,2,39607
2441,Twin Adventure,2,39884
2442,Dokkaebi-ga Ganda,2,39916
2443,Funky Ball,2,39914
2444,Twin Action,2,39910
2445,World Heroes Perfect,2,46779
2446,Alien Challenge,2,39524
2447,Space Invaders '95: The Attack of Lunar Loonies,2,39725
2448,Gekirido,2,40327
2449,Kick Goal,2,40341
2450,Mad Donna,2,40366
2451,Action Hollywood,2,46767
2452,Street Fighter: The Movie,2,134337
2453,Super World Stadium '95,2,40454
2454,Twin Qix,2,40491
2455,Ultra X Weapons,2,40520
2456,World Beach Volley,2,40547
2457,Wonder League Star: Sok-Magicball Fighting,2,40548
2458,World Rally 2,2,40571
2459,Magical Drop,2,170676
2460,Varia Metal,2,40518
2461,Street Fighter Alpha: Warriors' Dreams,2,6702
2462,Viper Phase 1,2,39819
2463,Gogetsuji Legends,2,37341
2464,Power Instinct Legends,2,39548
2465,Far East of Eden: Kabuki Klash,2,39554
2466,Tekken 2,2,1243
2467,Mille Miglia 2: Great 1000 Miles Rally,2,41077
2468,Air Combat (Arsys Software),4,14691
2469,Pang! 3,2,39510
2470,VR Virtua Racing,2,45479
2471,Super Major League,2,107589
2472,Bust-A-Move Again (Taito),2,146217
2473,Sokonuke Taisen Game,2,191645
2474,Dangerous Curves,2,330573
2475,Rave Racer,4,39713
2476,The King of Fighters '95,2,15427
2477,Dragoon Might,2,39555
2478,Dark Legend,2,45525
2479,Idol-Mahjong Final Romance 2,2,75471
2480,Indy 500 (1995),4,39460
2481,Virtua Cop 2,5,2470
2482,Gekirindan,2,39973
2483,Voltage Fighter Gowcaizer,2,39590
2484,Zombie Raid,5,40987
2485,Namco Soccer Prime Goal,2,40396
2486,Ace Driver: Victory Lap,2,65921
2487,Mega Man: The Power Battle,2,1724
2488,Aquarium,2,21400
2489,Area 51,5,39769
2490,Egg Hunt,2,46846
2491,Aero Fighters 3,2,55051
2492,Battle Balls,2,80793
2493,Puzzle & Action: Treasure Hunt,2,123590
2494,Gals Panic 3,2,210715
2495,Strikers 1945,2,39300
2496,Baryon,2,39915
2497,Chain Reaction,2,13475
2498,WWF WrestleMania: The Arcade Game,2,4546
2499,Marvel Super Heroes,2,27890
2500,Battle Arena Toshinden 2,2,1414
2501,DonPachi,2,1665
2502,2 on 2 Open Ice Challenge,2,39657
2503,The Game Paradise: Master of Shooting,2,40328
2504,Namco Classic Collection Vol. 1,2,72575
2505,Galaga Arrangement,2,132113
2506,Xevious Arrangement,2,229441
2507,Mappy Arrangement,2,229443
2508,Ultimate Mortal Kombat 3,2,1621
2509,Samurai Shodown III,2,19987
2510,Manx TT Super Bike,4,36572
2511,Twin Cobra II,2,39297
2512,Fighting Vipers,2,39471
2513,War Gods,2,3628
2514,Time Crisis,5,11739
2515,Cookie & Bibi,2,38624
2516,Dirt Dash,4,39827
2517,Choky! Choky!,2,40980
2518,Tokimeki Memorial: Taisen Puzzle-Dama,2,108750
2519,Idol-Mahjong: Final Romance R,2,221438
2520,Othello Derby,2,331765
2521,Jackie Chan in Fists of Fire,2,39606
2522,Real Bout Fatal Fury,2,39520
2523,Tecmo Stackers,2,43939
2524,Elevator Action Returns,2,11729
2525,Psychic Force,2,20140
2526,Sky Target,4,25173
2527,Big Twin,2,38595
2528,Soccer Superstars,2,38837
2529,Dunk Mania,2,39824
2530,Guardians: Denjin Makai II,2,46781
2531,Funky Head Boxers,2,54964
2532,Mobile Suit Gundam: Final Shooting,2,66471
2533,Data East's Hoops,2,97330
2534,Slam Dunk: Super Slams,2,130584
2535,Bust-A-Move Again (Duplicate),2,267008
2536,Candy Puzzle,2,283620
2537,Twin Brats,2,289132
2538,Quiz Tonosama no Yabou 2: Zenkoku-ban,2,371135
2539,Hot Pinball,2,398447
2540,Killer Instinct 2,2,2930
2541,19XX: The War Against Destiny,2,6078
2542,Avengers in Galactic Storm,2,39361
2543,Double Point,2,40097
2544,Fantasy '95,2,40111
2545,Fighters Swords,2,40133
2546,Ganbare! Gonta!! 2,2,40142
2547,Neo Turf Masters,4,20323
2548,Back Street Soccer,2,38538
2549,Miss World '96,2,38567
2550,Air Gallet,2,39452
2551,Rail Chase 2,5,39469
2552,Purikura Daisakusen,2,39572
2553,Sonic Wings Limited,2,39693
2554,Sega Touring Car Championship,2,39795
2555,Police Trainer,5,39838
2556,Gratia - Second Earth,2,39918
2557,The Alphax Z,2,39969
2558,Bang Bang Ball,2,40268
2559,Battle Garegga,2,46796
2560,Skull Fang,2,62341
2561,Master's Fury,2,234381
2562,Dungeons & Dragons: Shadow over Mystara,2,10253
2563,Bubble Memories: The Story of Bubble Bobble III,2,64310
2564,Soul Edge,2,1563
2565,Alpine Surfer,4,90915
2566,Street Fighter Alpha 2,2,6703
2567,Kosodate Quiz My Angel,2,40224
2568,Midnight Run: Road Fighter 2,2,62300
2569,Daisu-Kiss,2,65886
2570,Let's Attack Crazy Cross,2,283389
2571,Namco Classic Collection Vol. 2,2,56389
2572,Dig Dug Arrangement,2,132160
2573,Pac-Man Arrangement,2,178228
2574,Rally-X Arrangement,2,229440
2575,Art of Fighting 3: The Path of The Warrior,2,6566
2576,Magical Drop II,2,39348
2577,Breakers,2,72533
2578,Os Man,2,41088
2579,Neo Drift Out: New Technology,4,39600
2580,Salamander 2,2,1483
2581,Puyo Puyo Sun,2,250340
2582,Penky,2,267937
2583,Black Touch '96,2,267981
2584,Virtua Fighter Kids,2,1549
2585,Xevious 3D/G,2,20133
2586,Sexy Parodius,2,39485
2587,Super Football Champ,2,39945
2588,Touki Denshou Angel Eyes,2,91788
2589,NBA Hangtime,2,3550
2590,Metal Slug,2,1404
2591,Batman Forever: The Arcade Game,2,45202
2592,DecAthlete,4,45387
2593,Toppy & Rappy,2,39886
2594,Super Puzzle Fighter II Turbo,2,20803
