11,1553,1,1,Arch Rivals,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1558,1,1,Prehistoric Isle,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1572,1,1,Willow,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1598,1,1,Beast Busters,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1641,1,1,Golden Tee Golf,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1685,1,1,Two Crude Dudes,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1738,1,1,Pound For Pound,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1739,1,1,Strata Bowling,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1772,1,1,Teenage Mutant Ninja Turtles II: The Arcade Game,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1806,1,1,Shuuz,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1807,1,1,Vendetta,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1834,1,1,Street Fighter II,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1866,1,1,Spider-Man: The Video Game,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1919,1,1,Knights of the Round,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1939,1,1,Caveman Ninja,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2015,1,1,Street Fighter II: Champion Edition,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2052,1,1,Terminator 2: Judgment Day,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2063,1,1,Final Lap 3,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2071,1,1,Lethal Enforcers,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2088,1,1,Street Fighter II' Turbo: Hyper Fighting,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2206,1,1,Virtua Fighter,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2249,1,1,Windjammers,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2252,1,1,NBA Jam Tournament Edition,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2296,1,1,Alien vs. Predator,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2331,1,1,Primal Rage,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2334,1,1,The King of Fighters '94,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2349,1,1,Killer Instinct,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2351,1,1,Virtua Fighter 2,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2363,1,1,Dragon Ball Z 2: Super Battle,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2370,1,1,Revolution X,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2378,1,1,Jurassic Park,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2466,1,1,Tekken 2,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2489,1,12,Area 51,Arcade,#REF!,Arcade,Area 51 + Maximum Force,,
11,2502,1,1,2 on 2 Open Ice Challenge,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2508,1,1,Ultimate Mortal Kombat 3,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2621,1,1,Die Hard Arcade,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2629,1,1,X-Men vs. Street Fighter,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2646,1,1,Street Fighter EX,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2707,1,1,Street Fighter III: New Generation,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2747,1,1,The Lost World: Jurassic Park,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2748,1,1,Mortal Kombat 4,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2748,1,1,Mortal Kombat 4,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2750,1,12,Maximum Force,Arcade,#REF!,Arcade,Area 51 + Maximum Force,,
11,2801,1,1,Marvel vs. Capcom: Clash of Super Heroes,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2818,1,1,Ehrgeiz,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2849,1,1,The King of Fighters '98,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2864,1,1,Gauntlet Legends,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2891,1,1,Star Wars Trilogy Arcade,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2891,1,1,Star Wars Trilogy Arcade,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2968,1,1,Tekken Tag Tournament,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2989,1,1,Pump It Up,Arcade,#REF!,Arcade,Standard Cabinet,,
11,2995,1,1,NBA Showtime: NBA on NBC,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3015,1,1,Jambo! Safari,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3056,1,1,NFL Blitz 2000: Gold Edition,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3066,1,1,Marvel vs. Capcom 2: New Age of Heroes,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3066,1,1,Marvel vs. Capcom 2: New Age of Heroes,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3119,1,1,The Simpsons Bowling,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3122,1,1,Mighty! Pang,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3155,1,1,Invasion - The Abductors,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3155,1,1,Invasion - The Abductors,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3231,1,1,Jurassic Park III,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3269,1,1,Carnival King,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3305,1,1,Star Trek Voyager: The Arcade Game,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3376,1,1,Target: Terror,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3376,1,1,Target: Terror,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3453,1,1,Tekken 5: Dark Resurrection,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3512,1,8,The Fast and The Furious: Super Bikes,Arcade,#REF!,Arcade,4 Player,,
11,3523,1,1,Deal or No Deal,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3580,1,1,Jubeat,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3613,1,1,Guitar Hero Arcade,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3613,1,1,Guitar Hero Arcade,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3618,1,1,Nirin,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3641,1,6,Nicktoons Nitro,Arcade,#REF!,Arcade,2 Player,,
11,3672,1,1,Terminator Salvation,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3690,1,8,Dead Heat,Arcade,#REF!,Arcade,4 Player,,
11,3699,1,1,Dariusburst: Another Chronicle,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3748,1,1,Sound Voltex Booth,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3763,1,1,Big Buck HD,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3763,1,1,Big Buck HD,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3764,1,6,Maimai,Arcade,#REF!,Arcade,2 Player,,
11,3807,1,8,Mario Kart Arcade GP DX (2013),Arcade,#REF!,Arcade,4 Player,,
11,3810,1,1,Killer Queen,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3810,1,1,Killer Queen,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3864,1,6,Star Wars: Battle Pod,Arcade,#REF!,Arcade,2 Player,,
11,3882,1,1,Tekken 7,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3884,1,1,Time Crisis 5,Arcade,#REF!,Arcade,Standard Cabinet,,
11,3962,1,8,Cruis'n Blast,Arcade,#REF!,Arcade,4 Player,,
11,3973,1,1,Connect 4 Deluxe,Arcade,#REF!,Arcade,Standard Cabinet,,
11,4001,1,1,Teenage Mutant Ninja Turtles (Raw Thrills),Arcade,#REF!,Arcade,Standard Cabinet,,
11,4014,1,1,StepManiaX,Arcade,#REF!,Arcade,Standard Cabinet,,
11,4026,1,1,DeathBall,Arcade,#REF!,Arcade,Standard Cabinet,,
11,4039,1,6,Halo: Fireteam Raven,Arcade,#REF!,Arcade,2 Player,,
11,4082,1,1,Samurai Shodown (2019),Arcade,#REF!,Arcade,Standard Cabinet,,
11,4178,1,1,The Simpsons,Arcade,#REF!,Arcade,Standard Cabinet,,
11,4204,1,11,Pac-Man Battle Royale Chompionship,Arcade,#REF!,Arcade,8+ Player,,
11,4427,1,6,Tournament Cyberball 2072,Arcade,#REF!,Arcade,2 Player,,
11,4439,1,1,Big Buck Hunter World,Arcade,#REF!,Arcade,Standard Cabinet,,
11,4452,1,1,Down the Clown,Arcade,#REF!,Arcade,Standard Cabinet,,
11,4475,1,1,Jet-Pong,Arcade,#REF!,Arcade,Standard Cabinet,,
11,4477,1,1,Kid Niki: Radical Ninja,Arcade,#REF!,Arcade,Standard Cabinet,,
11,4484,1,1,Merit Boardwalk,Arcade,#REF!,Arcade,Standard Cabinet,,
11,4485,1,1,Mini Golf,Arcade,#REF!,Arcade,Standard Cabinet,,
11,4487,1,1,Mortal Kombat 1 (2023),Arcade,#REF!,Arcade,Standard Cabinet,,
11,4489,1,8,NBA GameTime,Arcade,#REF!,Arcade,4 Player,,
11,4490,1,1,Nintendo Arm Wrestling,Arcade,#REF!,Arcade,Standard Cabinet,,
11,4495,1,1,PlayChoice-10,Arcade,#REF!,Arcade,Standard Cabinet,,
11,4496,1,1,Pong Knockout,Arcade,#REF!,Arcade,Standard Cabinet,,
11,4504,1,1,Racin' Force,Arcade,#REF!,Arcade,Standard Cabinet,,
11,4506,1,5,Rockin' Bowl-O-Rama,Arcade,#REF!,Arcade,Stylish Deluxe Cabinet,,
11,4506,1,5,Rockin' Bowl-O-Rama,Arcade,#REF!,Arcade,Stylish Deluxe Cabinet,,
11,4510,1,1,SeaWolf: The Next Mission,Arcade,#REF!,Arcade,Standard Cabinet,,
11,4511,1,1,Sharpshooter,Arcade,#REF!,Arcade,Standard Cabinet,,
11,4524,1,1,Venom,Arcade,#REF!,Arcade,Standard Cabinet,,
11,4532,7,26,24 (Stern),Pinball,#REF!,Pinball,Standard,,
11,4547,7,26,Aerosmith (Stern),Pinball,#REF!,Pinball,Standard,,
11,4582,7,26,Austin Powers (Stern),Pinball,#REF!,Pinball,Standard,,
11,4587,7,26,Avengers: Infinity Quest (Stern),Pinball,#REF!,Pinball,Standard,,
11,4607,7,26,Batman: The Dark Knight (Stern),Pinball,#REF!,Pinball,Standard,,
11,4634,7,26,Black Knight (Williams),Pinball,#REF!,Pinball,Standard,,
11,4663,7,26,Cactus Canyon (Bally),Pinball,#REF!,Pinball,Standard,,
11,4784,7,26,Elvira's House of Horrors (Stern),Pinball,#REF!,Pinball,Standard,,
11,4825,7,26,Foo Fighters (Stern),Pinball,#REF!,Pinball,Standard,,
11,4882,7,26,Guns N' Roses (Data East),Pinball,#REF!,Pinball,Standard,,
11,4900,7,26,Heavy Metal Meltdown (Bally),Pinball,#REF!,Pinball,Standard,,
11,5032,7,26,Metallica (Stern),Pinball,#REF!,Pinball,Standard,,
11,5042,7,26,Monster Bash (Williams),Pinball,#REF!,Pinball,Standard,,
11,5116,7,26,Pirates of the Caribbean (Stern),Pinball,#REF!,Pinball,Standard,,
11,5264,7,26,Spider-Man (Stern),Pinball,#REF!,Pinball,Standard,,
11,5282,7,26,Star Trek (Bally),Pinball,#REF!,Pinball,Standard,,
11,5287,7,26,Star Wars (Stern),Pinball,#REF!,Pinball,Standard,,
11,5362,7,26,The Mandalorian (Stern),Pinball,#REF!,Pinball,Standard,,
11,5368,7,26,The Uncanny X-Men (Stern),Pinball,#REF!,Pinball,Standard,,
11,5369,7,26,The Walking Dead (Stern),Pinball,#REF!,Pinball,Standard,,
11,5402,7,26,Transformers (Stern),Pinball,#REF!,Pinball,Standard,,
11,5476,10,20,Baseball,Sports,#REF!,Sports,Standard Size,,
11,5479,10,20,Air Hockey,Sports,#REF!,Sports,Standard Size,,
11,5481,10,20,Foosball,Sports,#REF!,Sports,Standard Size,,
11,5482,10,26,Lane Master Pro (Bowling),Sports,#REF!,Arcade,Standard,,
11,5484,10,20,Pool Table,Sports,#REF!,Sports,Standard Size,,
11,5486,10,20,Ping Pong Table,Sports,#REF!,Sports,Standard Size,,
11,5487,2,20,Let’s Bounce,Carnival,#REF!,Sports,Standard Size,,
11,5491,2,20,Skee-Ball,Carnival,#REF!,Carnival,Standard Size,,
